num_parts,num_edges,avg_degree,density,avg_edge_weight,set_num
111,6105,110.0,1.0,0.2099099099099099,79004-1
54,1431,53.0,1.0,0.263382250174703,79005-1
86,3655,85.0,1.0,0.20722298221614227,79006-1
132,8646,131.0,1.0,0.2589752486699052,79007-1
180,16110,179.0,1.0,0.22124767225325884,79008-1
184,16836,183.0,1.0,0.21259800427655026,79010-1
25,300,24.0,1.0,0.31033333333333335,7901-1
82,3321,81.0,1.0,0.21135200240891297,79011-1
97,4656,96.0,1.0,0.20736683848797252,79012-1
138,9453,137.0,1.0,0.20152332592827674,79013-1
153,11628,152.0,1.0,0.2242776057791538,79014-1
60,1770,59.0,1.0,0.20915254237288136,79015-1
123,7503,122.0,1.0,0.21000932960149274,79016-1
145,10440,144.0,1.0,0.20153256704980843,79017-1
189,17766,188.0,1.0,0.21252955082742317,79018-1
35,595,34.0,1.0,0.22436974789915967,7902-1
95,4465,94.0,1.0,0.216528555431131,7903-1
7,21,6.0,1.0,0.3238095238095238,7904-10
6,15,5.0,1.0,0.34,7904-11
12,66,11.0,1.0,0.21666666666666667,7904-12
9,36,8.0,1.0,0.25555555555555554,7904-13
5,10,4.0,1.0,0.4600000000000001,7904-14
10,45,9.0,1.0,0.2977777777777778,7904-15
9,36,8.0,1.0,0.3055555555555556,7904-16
6,15,5.0,1.0,0.4066666666666666,7904-17
7,21,6.0,1.0,0.4333333333333333,7904-18
7,21,6.0,1.0,0.21428571428571427,7904-19
5,10,4.0,1.0,0.4600000000000001,7904-2
5,10,4.0,1.0,0.4600000000000001,7904-20
8,28,7.0,1.0,0.23571428571428574,7904-21
9,36,8.0,1.0,0.3111111111111111,7904-22
7,21,6.0,1.0,0.5285714285714286,7904-23
7,21,6.0,1.0,0.22380952380952382,7904-24
18,153,17.0,1.0,0.2437908496732026,7904-25
5,10,4.0,1.0,0.14,7904-3
10,45,9.0,1.0,0.24888888888888888,7904-4
6,15,5.0,1.0,0.3733333333333333,7904-5
3,3,2.0,1.0,0.5333333333333333,7904-6
10,45,9.0,1.0,0.24222222222222223,7904-7
5,10,4.0,1.0,0.6900000000000001,7904-8
10,45,9.0,1.0,0.20444444444444446,7904-9
152,11476,151.0,1.0,0.19627919135587313,7905-1
76,2850,75.0,1.0,0.19575438596491226,7906-1
4,6,3.0,1.0,0.55,7907-1
7,21,6.0,1.0,0.18095238095238098,7907-10
4,6,3.0,1.0,0.55,7907-11
7,21,6.0,1.0,0.1380952380952381,7907-12
4,6,3.0,1.0,0.16666666666666666,7907-13
5,10,4.0,1.0,0.4600000000000001,7907-14
10,45,9.0,1.0,0.24444444444444444,7907-15
7,21,6.0,1.0,0.35714285714285715,7907-16
5,10,4.0,1.0,0.4600000000000001,7907-17
6,15,5.0,1.0,0.22000000000000003,7907-18
5,10,4.0,1.0,0.64,7907-19
5,10,4.0,1.0,0.51,7907-2
5,10,4.0,1.0,0.4600000000000001,7907-20
8,28,7.0,1.0,0.18928571428571428,7907-21
9,36,8.0,1.0,0.2972222222222222,7907-22
5,10,4.0,1.0,0.5900000000000001,7907-23
9,36,8.0,1.0,0.15833333333333333,7907-24
8,28,7.0,1.0,0.5321428571428571,7907-25
11,55,10.0,1.0,0.2672727272727273,7907-3
4,6,3.0,1.0,0.25,7907-4
5,10,4.0,1.0,0.51,7907-5
6,15,5.0,1.0,0.32,7907-6
6,15,5.0,1.0,0.2733333333333334,7907-7
5,10,4.0,1.0,0.5,7907-8
6,15,5.0,1.0,0.3266666666666667,7907-9
52,1326,51.0,1.0,0.20588235294117646,79100-1
16,120,15.0,1.0,0.29083333333333333,7910-1
92,4186,91.0,1.0,0.22298136645962732,79101-1
76,2850,75.0,1.0,0.17919298245614035,79102-1
170,14365,169.0,1.0,0.1867455621301775,79103-1
150,11175,149.0,1.0,0.18572706935123043,79104-1
151,11325,150.0,1.0,0.18863576158940398,79104-2
135,9045,134.0,1.0,0.19589828634604753,79104-3
142,10011,141.0,1.0,0.19011087803416243,79105-1
44,946,43.0,1.0,0.23435517970401692,79106-1
66,2145,65.0,1.0,0.1868065268065268,79107-1
119,7021,118.0,1.0,0.19814841190713575,79108-1
136,9180,135.0,1.0,0.20216775599128542,79109-1
1,0,0.0,0.0,0.0,791-1
168,14028,167.0,1.0,0.1887653264898774,79110-1
16,120,15.0,1.0,0.3025,7911-1
197,19306,196.0,1.0,0.2211747643219725,79111-1
130,8385,129.0,1.0,0.19358378056052475,79115-1
177,15576,176.0,1.0,0.2120634309193631,79116-1
189,17766,188.0,1.0,0.21204548013058652,79117-1
60,1770,59.0,1.0,0.2111864406779661,79118-1
75,2775,74.0,1.0,0.19798198198198197,79119-1
100,4950,99.0,1.0,0.17915151515151517,79120-1
18,153,17.0,1.0,0.3954248366013072,7912-1
171,14535,170.0,1.0,0.19410388716890267,79121-1
147,10731,146.0,1.0,0.19850899263815117,79122-1
43,903,42.0,1.0,0.30686600221483945,7913-1
41,820,40.0,1.0,0.2475609756097561,7914-1
62,1891,61.0,1.0,0.2514013749338974,7915-1
4,6,3.0,1.0,0.55,7917-1
4,6,3.0,1.0,0.55,7918-1
3,3,2.0,1.0,1.0,7919-1
3,3,2.0,1.0,1.1666666666666667,7920-1
1,0,0.0,0.0,0.0,792-1
5,10,4.0,1.0,0.6399999999999999,7921-1
4,6,3.0,1.0,0.55,7922-1
2,1,1.0,1.0,0.1,7923-1
2,1,1.0,1.0,0.1,7924-1
67,2211,66.0,1.0,0.2379918588873813,7929-1
139,9591,138.0,1.0,0.20957147325617767,7930-1
1,0,0.0,0.0,0.0,793-1
111,6105,110.0,1.0,0.23226863226863226,7931-1
58,1653,57.0,1.0,0.24398064125831823,7936-1
91,4095,90.0,1.0,0.202979242979243,7937-1
110,5995,109.0,1.0,0.1914929107589658,7938-1
185,17020,184.0,1.0,0.2005346650998825,7939-1
1,0,0.0,0.0,0.0,794-1
59,1711,58.0,1.0,0.20613676212741086,7942-1
108,5778,107.0,1.0,0.19543094496365526,7944-1
165,13530,164.0,1.0,0.20223946784922395,7945-1
167,13861,166.0,1.0,0.21366423778948126,7946-1
129,8256,128.0,1.0,0.2122214147286822,7947-1
69,2346,68.0,1.0,0.2208013640238704,7948-1
36,630,35.0,1.0,0.26873015873015876,7949-1
32,496,31.0,1.0,0.21653225806451615,7950-1
1,0,0.0,0.0,0.0,795-1
3,3,2.0,1.0,0.5666666666666667,7952-10
4,6,3.0,1.0,1.5,7952-11
8,28,7.0,1.0,0.32857142857142857,7952-12
2,1,1.0,1.0,1.0,7952-13
5,10,4.0,1.0,0.6900000000000001,7952-14
5,10,4.0,1.0,0.24,7952-15
8,28,7.0,1.0,0.27142857142857146,7952-16
4,6,3.0,1.0,0.6166666666666667,7952-17
7,21,6.0,1.0,0.21904761904761902,7952-18
3,3,2.0,1.0,0.39999999999999997,7952-19
5,10,4.0,1.0,0.5,7952-2
5,10,4.0,1.0,0.4600000000000001,7952-20
6,15,5.0,1.0,0.1,7952-21
6,15,5.0,1.0,0.4933333333333333,7952-22
4,6,3.0,1.0,0.31666666666666665,7952-23
8,28,7.0,1.0,0.175,7952-24
6,15,5.0,1.0,0.6066666666666667,7952-25
11,55,10.0,1.0,0.22545454545454544,7952-3
7,21,6.0,1.0,0.3333333333333333,7952-4
5,10,4.0,1.0,0.51,7952-5
6,15,5.0,1.0,0.21333333333333335,7952-6
7,21,6.0,1.0,0.5523809523809524,7952-7
6,15,5.0,1.0,0.30666666666666664,7952-8
6,15,5.0,1.0,0.3333333333333333,7952-9
11,55,10.0,1.0,0.3,7953-1
15,105,14.0,1.0,0.20666666666666667,7955-1
81,3240,80.0,1.0,0.22521604938271605,7956-1
65,2080,64.0,1.0,0.2485576923076923,7957-1
1,0,0.0,0.0,0.0,7958-1
11,55,10.0,1.0,0.24000000000000002,7958-10
6,15,5.0,1.0,0.3266666666666667,7958-11
6,15,5.0,1.0,0.9,7958-12
12,66,11.0,1.0,0.2636363636363636,7958-13
3,3,2.0,1.0,0.8333333333333334,7958-14
4,6,3.0,1.0,0.3,7958-15
10,45,9.0,1.0,0.31777777777777777,7958-16
4,6,3.0,1.0,0.7666666666666666,7958-17
8,28,7.0,1.0,0.26071428571428573,7958-18
6,15,5.0,1.0,0.21333333333333335,7958-19
11,55,10.0,1.0,0.3018181818181818,7958-2
4,6,3.0,1.0,1.0,7958-20
3,3,2.0,1.0,0.10000000000000002,7958-21
9,36,8.0,1.0,0.3138888888888889,7958-22
5,10,4.0,1.0,0.24,7958-23
7,21,6.0,1.0,0.35714285714285715,7958-24
6,15,5.0,1.0,0.3133333333333333,7958-25
4,6,3.0,1.0,0.6333333333333334,7958-3
7,21,6.0,1.0,0.34285714285714286,7958-4
7,21,6.0,1.0,0.27142857142857146,7958-5
12,66,11.0,1.0,0.2287878787878788,7958-6
3,3,2.0,1.0,1.5,7958-7
8,28,7.0,1.0,0.2857142857142857,7958-8
4,6,3.0,1.0,0.6333333333333333,7958-9
73,2628,72.0,1.0,0.22305936073059363,7959-1
1,0,0.0,0.0,0.0,796-1
137,9316,136.0,1.0,0.24657578359811078,7961-1
141,9870,140.0,1.0,0.19759878419452886,7962-1
200,19900,199.0,1.0,0.2257537688442211,7964-1
199,19701,198.0,1.0,0.23662758235622558,7965-1
37,666,36.0,1.0,0.2627627627627628,7967-1
45,990,44.0,1.0,0.24171717171717172,7968-1
37,666,36.0,1.0,0.24684684684684685,7970-1
1,0,0.0,0.0,0.0,797-1
40,780,39.0,1.0,0.28564102564102567,7971-1
36,630,35.0,1.0,0.18603174603174605,7976-1
46,1035,45.0,1.0,0.21806763285024156,7977-1
87,3741,86.0,1.0,0.1941726811013098,7978-1
6,15,5.0,1.0,0.33999999999999997,7979-10
6,15,5.0,1.0,0.5466666666666667,7979-11
6,15,5.0,1.0,0.24666666666666667,7979-12
5,10,4.0,1.0,0.23000000000000004,7979-13
4,6,3.0,1.0,0.25,7979-14
5,10,4.0,1.0,0.4,7979-15
5,10,4.0,1.0,0.24,7979-16
6,15,5.0,1.0,0.24000000000000002,7979-17
5,10,4.0,1.0,0.19,7979-18
6,15,5.0,1.0,0.36,7979-19
5,10,4.0,1.0,0.4600000000000001,7979-2
4,6,3.0,1.0,0.6333333333333333,7979-20
7,21,6.0,1.0,0.3333333333333333,7979-21
5,10,4.0,1.0,0.51,7979-22
9,36,8.0,1.0,0.21944444444444444,7979-23
4,6,3.0,1.0,0.3333333333333333,7979-24
4,6,3.0,1.0,0.6166666666666667,7979-25
8,28,7.0,1.0,0.24285714285714285,7979-3
7,21,6.0,1.0,0.4904761904761904,7979-4
5,10,4.0,1.0,0.9400000000000001,7979-5
7,21,6.0,1.0,0.3761904761904762,7979-6
5,10,4.0,1.0,0.9400000000000001,7979-7
5,10,4.0,1.0,0.4600000000000001,7979-8
6,15,5.0,1.0,0.31333333333333335,7979-9
1,0,0.0,0.0,0.0,798-1
109,5886,108.0,1.0,0.18540604825008494,7984-1
165,13530,164.0,1.0,0.184560236511456,7985-1
77,2926,76.0,1.0,0.20078605604921396,7990-1
1,0,0.0,0.0,0.0,799-1
75,2775,74.0,1.0,0.19765765765765766,7991-1
75,2775,74.0,1.0,0.19466666666666668,7992-1
120,7140,119.0,1.0,0.19166666666666668,7993-1
190,17955,189.0,1.0,0.1888220551378446,7994-1
2,1,1.0,1.0,1.0,7996-1
110,5995,109.0,1.0,0.21234361968306922,7997-1
82,3321,81.0,1.0,0.18590785907859078,7998-1
48,1128,47.0,1.0,0.3070921985815603,8000-1
34,561,33.0,1.0,0.29376114081996435,800-1
61,1830,60.0,1.0,0.3194535519125683,8001-1
11,55,10.0,1.0,1.5,800-2
65,2080,64.0,1.0,0.3054807692307692,8002-1
15,105,14.0,1.0,0.3419047619047619,8003-1
16,120,15.0,1.0,0.3733333333333333,8004-1
16,120,15.0,1.0,0.3358333333333334,8005-1
11,55,10.0,1.0,0.2672727272727273,8006-1
57,1596,56.0,1.0,0.36240601503759395,8007-1
66,2145,65.0,1.0,0.3281118881118881,8008-1
53,1378,52.0,1.0,0.37162554426705374,8009-1
66,2145,65.0,1.0,0.49230769230769234,8010-1
30,435,29.0,1.0,0.3266666666666667,801-1
61,1830,60.0,1.0,0.30688524590163935,8011-1
11,55,10.0,1.0,1.5,801-2
58,1653,57.0,1.0,0.29346642468239564,8012-1
41,820,40.0,1.0,0.24365853658536588,8014-1
35,595,34.0,1.0,0.20336134453781513,8015-1
64,2016,63.0,1.0,0.21626984126984128,8016-1
63,1953,62.0,1.0,0.2631336405529954,8017-1
120,7140,119.0,1.0,0.21205882352941177,8018-1
136,9180,135.0,1.0,0.21322440087145972,8019-1
35,595,34.0,1.0,0.2736134453781513,8020-1
10,45,9.0,1.0,0.4355555555555556,802-1
11,55,10.0,1.0,1.5,802-2
36,630,35.0,1.0,0.3012698412698413,8022-1
37,666,36.0,1.0,0.28243243243243243,8024-1
11,55,10.0,1.0,0.41454545454545455,8026-1
14,91,13.0,1.0,0.2978021978021978,8028-1
26,325,25.0,1.0,0.29200000000000004,8029-1
37,666,36.0,1.0,0.3391891891891892,8030-1
11,55,10.0,1.0,1.5,803-1
29,406,28.0,1.0,0.2623152709359606,8031-1
25,300,24.0,1.0,0.3333333333333333,803-2
60,1770,59.0,1.0,0.303728813559322,8032-1
24,276,23.0,1.0,0.33442028985507244,8033-1
42,861,41.0,1.0,0.31602787456445997,8034-1
40,780,39.0,1.0,0.2906410256410257,8035-1
91,4095,90.0,1.0,0.24642246642246643,8036-1
118,6903,117.0,1.0,0.20779371287845866,8037-1
202,20301,201.0,1.0,0.22471799418747845,8038-1
147,10731,146.0,1.0,0.21792004473022086,8039-1
45,990,44.0,1.0,0.29868686868686867,8040-1
11,55,10.0,1.0,1.5,804-1
82,3321,81.0,1.0,0.2867810900331225,8041-1
58,1653,57.0,1.0,0.2673926194797338,8042-1
119,7021,118.0,1.0,0.2667996011964108,8043-1
60,1770,59.0,1.0,0.30638418079096047,8044-1
40,780,39.0,1.0,0.3142307692307692,8045-1
46,1035,45.0,1.0,0.2967149758454106,8046-1
62,1891,61.0,1.0,0.3095716552088842,8047-1
75,2775,74.0,1.0,0.27790990990990994,8048-1
93,4278,92.0,1.0,0.2914679756895746,8049-1
40,780,39.0,1.0,0.30128205128205127,8050-1
11,55,10.0,1.0,1.5,805-1
87,3741,86.0,1.0,0.27952419139267576,8051-1
83,3403,82.0,1.0,0.29685571554510726,8052-1
116,6670,115.0,1.0,0.26644677661169414,8053-1
50,1225,49.0,1.0,0.32563265306122446,8054-1
49,1176,48.0,1.0,0.31037414965986393,8055-1
28,378,27.0,1.0,0.25952380952380955,8056-1
44,946,43.0,1.0,0.21807610993657506,8057-1
69,2346,68.0,1.0,0.2572463768115942,8058-1
62,1891,61.0,1.0,0.1860391327340032,8059-1
96,4560,95.0,1.0,0.2057017543859649,8060-1
17,136,16.0,1.0,1.5,806-1
114,6441,113.0,1.0,0.19366557987890082,8061-1
62,1891,61.0,1.0,0.30608143839238494,8062-1
111,6105,110.0,1.0,0.27932841932841934,8063-1
56,1540,55.0,1.0,0.31857142857142856,8064-1
39,741,38.0,1.0,0.2947368421052632,8065-1
45,990,44.0,1.0,0.2902020202020202,8066-1
63,1953,62.0,1.0,0.28883768561187917,8067-1
86,3655,85.0,1.0,0.31231190150478794,8068-1
98,4753,97.0,1.0,0.278939617083947,8069-1
130,8385,129.0,1.0,0.26362552176505666,8070-1
17,136,16.0,1.0,1.5,807-1
84,3486,83.0,1.0,0.2687894434882387,8071-1
17,136,16.0,1.0,0.26544117647058824,8072-1
11,55,10.0,1.0,0.33454545454545453,8073-1
63,1953,62.0,1.0,0.2949820788530466,8074-1
145,10440,144.0,1.0,0.20292145593869731,8075-1
75,2775,74.0,1.0,0.23668468468468468,8076-1
144,10296,143.0,1.0,0.2082070707070707,8077-1
194,18721,193.0,1.0,0.19509107419475458,8078-1
75,2775,74.0,1.0,0.23603603603603604,8079-1
101,5050,100.0,1.0,0.19651485148514852,8080-1
6,15,5.0,1.0,1.3333333333333333,808-1
94,4371,93.0,1.0,0.26504232441088993,8081-1
84,3486,83.0,1.0,0.29629948364888126,8082-1
46,1035,45.0,1.0,0.23246376811594202,8083-1
52,1326,51.0,1.0,0.2729260935143288,8084-1
73,2628,72.0,1.0,0.26856925418569255,8085-1
56,1540,55.0,1.0,0.23207792207792205,8086-1
69,2346,68.0,1.0,0.25089514066496166,8087-1
121,7260,120.0,1.0,0.20046831955922867,8088-1
111,6105,110.0,1.0,0.24170352170352172,8089-1
48,1128,47.0,1.0,0.35106382978723405,8090-1
11,55,10.0,1.0,1.2,809-1
80,3160,79.0,1.0,0.22772151898734178,8091-1
65,2080,64.0,1.0,0.21158653846153846,8092-1
73,2628,72.0,1.0,0.2285007610350076,8093-1
75,2775,74.0,1.0,0.2897657657657658,8094-1
123,7503,122.0,1.0,0.2364920698387312,8095-1
142,10011,141.0,1.0,0.22207571671161722,8096-1
154,11781,153.0,1.0,0.21021984551396317,8097-1
178,15753,177.0,1.0,0.24029708626928203,8098-1
71,2485,70.0,1.0,0.2919919517102616,8099-1
51,1275,50.0,1.0,0.18674509803921568,8100-1
11,55,10.0,1.0,0.5254545454545455,810-1
44,946,43.0,1.0,0.23403805496828753,8101-1
63,1953,62.0,1.0,0.3101382488479263,810-2
75,2775,74.0,1.0,0.18583783783783786,8102-1
34,561,33.0,1.0,0.34670231729055256,810-3
68,2278,67.0,1.0,0.190342405618964,8103-1
63,1953,62.0,1.0,0.3140296979006656,810-4
70,2415,69.0,1.0,0.221656314699793,8104-1
60,1770,59.0,1.0,0.26367231638418076,8105-1
94,4371,93.0,1.0,0.2049187828872112,8106-1
131,8515,130.0,1.0,0.20883147386964182,8107-1
170,14365,169.0,1.0,0.18558301427079707,8108-1
124,7626,123.0,1.0,0.24232887490165225,8109-1
166,13695,165.0,1.0,0.24354143848119753,8110-1
12,66,11.0,1.0,1.5,811-1
61,1830,60.0,1.0,0.2239344262295082,8111-1
30,435,29.0,1.0,0.3822988505747127,811-2
46,1035,45.0,1.0,0.2510144927536232,8112-1
80,3160,79.0,1.0,0.22009493670886077,8113-1
80,3160,79.0,1.0,0.2157594936708861,8114-1
63,1953,62.0,1.0,0.24193548387096775,8115-1
69,2346,68.0,1.0,0.23039215686274508,8117-1
120,7140,119.0,1.0,0.20913165266106443,8118-1
24,276,23.0,1.0,0.42391304347826086,8119-1
20,190,19.0,1.0,0.28789473684210526,8120-1
14,91,13.0,1.0,0.3021978021978022,812-1
21,210,20.0,1.0,0.34,8121-1
4,6,3.0,1.0,1.5,812-2
23,253,22.0,1.0,0.36837944664031624,8122-1
31,465,30.0,1.0,0.2296774193548387,8123-1
50,1225,49.0,1.0,0.22342857142857142,8124-1
51,1275,50.0,1.0,0.2975686274509804,8125-1
57,1596,56.0,1.0,0.21466165413533836,8126-1
118,6903,117.0,1.0,0.23780964797913953,8128-1
157,12246,156.0,1.0,0.2391883063857586,8129-1
25,300,24.0,1.0,0.30633333333333335,8130-1
1,0,0.0,0.0,0.0,813-1
21,210,20.0,1.0,0.3609523809523809,8131-1
30,435,29.0,1.0,0.3135632183908046,813-2
20,190,19.0,1.0,0.45631578947368423,8132-1
21,210,20.0,1.0,0.2866666666666667,8133-1
67,2211,66.0,1.0,0.29384893713251925,8134-1
127,8001,126.0,1.0,0.2279090113735783,8135-1
36,630,35.0,1.0,0.22095238095238093,8136-1
32,496,31.0,1.0,0.23850806451612902,8137-1
33,528,32.0,1.0,0.22916666666666666,8138-1
36,630,35.0,1.0,0.2525396825396825,8139-1
62,1891,61.0,1.0,0.28984664198836596,8140-1
1,0,0.0,0.0,0.0,814-1
68,2278,67.0,1.0,0.23529411764705882,8141-1
39,741,38.0,1.0,0.30404858299595144,814-2
59,1711,58.0,1.0,0.3437755698421976,8142-1
59,1711,58.0,1.0,0.35452951490356516,8142-2
98,4753,97.0,1.0,0.2626130864717021,8143-1
127,8001,126.0,1.0,0.24190726159230097,8144-1
125,7750,124.0,1.0,0.2412516129032258,8144-2
98,4753,97.0,1.0,0.28384178413633493,8145-1
85,3570,84.0,1.0,0.2535014005602241,8146-1
124,7626,123.0,1.0,0.20346184107002363,8147-1
19,171,18.0,1.0,0.3304093567251462,8148-1
17,136,16.0,1.0,0.34558823529411764,8149-1
27,351,26.0,1.0,0.3925925925925926,8150-1
1,0,0.0,0.0,0.0,815-1
22,231,21.0,1.0,0.36277056277056274,8151-1
50,1225,49.0,1.0,0.2642448979591837,8152-1
59,1711,58.0,1.0,0.34307422559906486,8153-1
128,8128,127.0,1.0,0.23220964566929134,8154-1
95,4465,94.0,1.0,0.2552519596864502,8155-1
110,5995,109.0,1.0,0.2725771476230192,8156-1
144,10296,143.0,1.0,0.30916860916860917,8157-1
62,1891,61.0,1.0,0.25383395029085143,8158-1
69,2346,68.0,1.0,0.2480392156862745,8159-1
105,5460,104.0,1.0,0.227014652014652,8160-1
7,21,6.0,1.0,0.29047619047619044,816-1
146,10585,145.0,1.0,0.2561832782239018,8161-1
50,1225,49.0,1.0,0.25893877551020406,8162-1
52,1326,51.0,1.0,0.23536953242835598,8163-1
42,861,41.0,1.0,0.2588850174216028,8164-1
37,666,36.0,1.0,0.262012012012012,8165-1
66,2145,65.0,1.0,0.2618648018648019,8166-1
47,1081,46.0,1.0,0.29740980573543013,8167-1
47,1081,46.0,1.0,0.3150786308973173,8168-1
105,5460,104.0,1.0,0.3203479853479853,8169-1
4,6,3.0,1.0,0.3833333333333333,818-1
84,3486,83.0,1.0,0.21310958118187034,8182-1
47,1081,46.0,1.0,0.24653098982423682,8183-1
68,2278,67.0,1.0,0.25316066725197545,8184-1
124,7626,123.0,1.0,0.279373196957776,8185-1
143,10153,142.0,1.0,0.2062937062937063,8186-1
44,946,43.0,1.0,0.18350951374207192,8188-1
86,3655,85.0,1.0,0.18443228454172367,8189-1
103,5253,102.0,1.0,0.1967447173043975,8190-1
1,0,0.0,0.0,0.0,819-1
133,8778,132.0,1.0,0.17750056960583277,8191-1
21,210,20.0,1.0,0.29095238095238096,8192-1
17,136,16.0,1.0,0.27058823529411763,8193-1
23,253,22.0,1.0,0.3272727272727273,8194-1
23,253,22.0,1.0,0.2695652173913043,8195-1
59,1711,58.0,1.0,0.21390999415546463,8196-1
59,1711,58.0,1.0,0.2227936879018118,8197-1
55,1485,54.0,1.0,0.22316498316498318,8198-1
60,1770,59.0,1.0,0.24463276836158193,8199-1
8,28,7.0,1.0,0.7142857142857143,8-2
19,171,18.0,1.0,0.34619883040935673,8200-1
15,105,14.0,1.0,1.5,820-1
33,528,32.0,1.0,0.2774621212121212,8201-1
31,465,30.0,1.0,0.34580645161290324,8202-1
13,78,12.0,1.0,0.31153846153846154,8203-1
19,171,18.0,1.0,0.27894736842105267,8204-1
27,351,26.0,1.0,0.3034188034188034,8205-1
65,2080,64.0,1.0,0.20754807692307692,8206-1
38,703,37.0,1.0,0.3092460881934566,8207-1
18,153,17.0,1.0,0.373202614379085,8208-1
19,171,18.0,1.0,0.3315789473684211,8209-1
38,703,37.0,1.0,0.2587482219061166,8210-1
1,0,0.0,0.0,0.0,821-1
140,9730,139.0,1.0,0.20923946557040082,8211-1
34,561,33.0,1.0,0.3003565062388592,8213-1
114,6441,113.0,1.0,0.26714795839155414,8214-1
41,820,40.0,1.0,0.2758536585365854,8215-1
44,946,43.0,1.0,0.254122621564482,8216-1
26,325,25.0,1.0,0.39107692307692304,8217-1
29,406,28.0,1.0,0.32733990147783254,8218-1
49,1176,48.0,1.0,0.2744047619047619,8219-1
15,105,14.0,1.0,1.5,822-1
53,1378,52.0,1.0,0.21320754716981133,8221-1
49,1176,48.0,1.0,0.3005952380952381,8222-1
49,1176,48.0,1.0,0.2754251700680272,8223-1
52,1326,51.0,1.0,0.2616138763197587,8225-1
33,528,32.0,1.0,0.3488636363636363,8226-1
38,703,37.0,1.0,0.29274537695590325,8227-1
34,561,33.0,1.0,0.2720142602495544,8228-1
59,1711,58.0,1.0,0.2625365283459965,8229-1
58,1653,57.0,1.0,0.2530550514216576,8230-1
47,1081,46.0,1.0,0.2568917668825162,8231-1
70,2415,69.0,1.0,0.2529606625258799,8232-1
42,861,41.0,1.0,0.30650406504065036,8233-1
57,1596,56.0,1.0,0.27650375939849625,8235-1
26,325,25.0,1.0,0.37476923076923074,8236-1
37,666,36.0,1.0,0.3866366366366366,8237-1
38,703,37.0,1.0,0.3634423897581792,8238-1
43,903,42.0,1.0,0.3070874861572536,8239-1
40,780,39.0,1.0,0.3424358974358975,8240-1
27,351,26.0,1.0,0.37920227920227917,8241-1
52,1326,51.0,1.0,0.34728506787330315,8242-1
87,3741,86.0,1.0,0.25236567762630313,8244-1
49,1176,48.0,1.0,0.30671768707482994,8245-1
24,276,23.0,1.0,0.3213768115942029,8246-1
23,253,22.0,1.0,0.2719367588932806,8247-1
56,1540,55.0,1.0,0.28915584415584417,8248-1
88,3828,87.0,1.0,0.2573145245559039,8250-1
36,630,35.0,1.0,0.29444444444444445,8251-1
40,780,39.0,1.0,0.2614102564102564,8252-1
48,1128,47.0,1.0,0.28572695035460993,8253-1
50,1225,49.0,1.0,0.31265306122448977,8255-1
48,1128,47.0,1.0,0.32251773049645394,8256-1
59,1711,58.0,1.0,0.3,8257-1
134,8911,133.0,1.0,0.24884973628100102,8258-1
37,666,36.0,1.0,0.293993993993994,8259-1
41,820,40.0,1.0,0.29548780487804877,8260-1
58,1653,57.0,1.0,0.2619479733817302,8261-1
68,2278,67.0,1.0,0.29600526777875324,8262-1
85,3570,84.0,1.0,0.30411764705882355,8263-1
65,2080,64.0,1.0,0.3092307692307692,8264-1
114,6441,113.0,1.0,0.26610774724421676,8265-1
73,2628,72.0,1.0,0.2899923896499239,8266-1
29,406,28.0,1.0,0.3359605911330049,8268-1
50,1225,49.0,1.0,0.2886530612244898,8269-1
39,741,38.0,1.0,0.2941970310391363,8270-1
59,1711,58.0,1.0,0.3138515488018703,8271-1
66,2145,65.0,1.0,0.31263403263403267,8272-1
83,3403,82.0,1.0,0.2894210990302674,8273-1
92,4186,91.0,1.0,0.29672718585762065,8274-1
131,8515,130.0,1.0,0.2690663534938344,8275-1
92,4186,91.0,1.0,0.26039178213091263,8277-1
81,3240,80.0,1.0,0.3495061728395062,8279-1
95,4465,94.0,1.0,0.2430683090705487,8280-1
49,1176,48.0,1.0,0.31275510204081636,8281-1
58,1653,57.0,1.0,0.2850574712643678,8282-1
68,2278,67.0,1.0,0.32818261633011414,8283-1
104,5356,103.0,1.0,0.282486930545183,8284-1
104,5356,103.0,1.0,0.28609036594473486,8284-2
130,8385,129.0,1.0,0.2628264758497317,8285-1
124,7626,123.0,1.0,0.24959349593495936,8286-1
41,820,40.0,1.0,0.3990243902439024,8287-1
72,2556,71.0,1.0,0.2791471048513302,8288-1
93,4278,92.0,1.0,0.26418887330528285,8289-1
33,528,32.0,1.0,0.28674242424242424,8290-1
62,1891,61.0,1.0,0.26150185087255423,8291-1
103,5253,102.0,1.0,0.2601751380163716,8292-1
9,36,8.0,1.0,0.4583333333333334,8293-1
77,2926,76.0,1.0,0.27433356117566643,8294-1
102,5151,101.0,1.0,0.2783343040186372,8295-1
60,1770,59.0,1.0,0.29717514124293787,8296-1
113,6328,112.0,1.0,0.2851137800252845,8297-1
89,3916,88.0,1.0,0.2549540347293156,8299-1
31,465,30.0,1.0,0.35376344086021505,8-3
4,6,3.0,1.0,0.48333333333333334,8300-1
11,55,10.0,1.0,1.5,830-1
21,210,20.0,1.0,0.32428571428571423,8301-1
23,253,22.0,1.0,0.3363636363636364,8302-1
24,276,23.0,1.0,0.3420289855072464,8303-1
21,210,20.0,1.0,0.36238095238095236,8304-1
38,703,37.0,1.0,0.35035561877667143,8305-1
66,2145,65.0,1.0,0.3512354312354312,8307-1
